product_id,website,img_path 1,product_name,clothes,gender,price,color,material,length,size,discount,sales,rate_num,rate_sco,product_path,shop_name
432,lazada,database/product/image437.png,"Branded Nike Hats for Men and Women, Exported Products, Soft Fabric Vertical Form",Hats,Unisex,65,Red,Cotton,Short,Freesize,50%,162,36,"4,9",https://www.lazada.vn/products/mu-non-nike-hang-hieu-nam-nu-hang-xuat-vai-mem-form-dung-hot-trend-i1256626100-s4692568363.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1256626100%253Bsrc%253ALazadaMainSrp%253Brn%253A5fad1dbbb360b902c6bc33664e4191b8%253Bregion%253Avn%253Bsku%253A1256626100_VNAMZ%253Bprice%253A65000%253Bclient%253Adesktop%253Bsupplier_id%253A200166006012%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1256626100%253Bsku_id%253A4692568363%253Bshop_id%253A1907137&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=6.5E%204&priceCompare=skuId%3A4692568363%3Bsource%3Alazada-search-voucher%3Bsn%3A5fad1dbbb360b902c6bc33664e4191b8%3BunionTrace%3A2101409017041239374041715e9add%3BoriginPrice%3A65000%3BvoucherPrice%3A65000%3BdisplayPrice%3A65000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704123937788&ratingscore=4.944444444444445&request_id=5fad1dbbb360b902c6bc33664e4191b8&review=36&sale=162&search=1&source=search&spm=a2o4n.searchlist.list.11&stock=1,GiHat
433,lazada,database/product/image437.png,"Branded Nike Hats for Men and Women, Exported Products, Soft Fabric Vertical Form",Hats,Unisex,65,Black,Cotton,Short,Freesize,50%,162,36,"4,9",https://www.lazada.vn/products/mu-non-nike-hang-hieu-nam-nu-hang-xuat-vai-mem-form-dung-hot-trend-i1256626100-s4692568363.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1256626100%253Bsrc%253ALazadaMainSrp%253Brn%253A5fad1dbbb360b902c6bc33664e4191b8%253Bregion%253Avn%253Bsku%253A1256626100_VNAMZ%253Bprice%253A65000%253Bclient%253Adesktop%253Bsupplier_id%253A200166006012%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1256626100%253Bsku_id%253A4692568363%253Bshop_id%253A1907137&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=6.5E%204&priceCompare=skuId%3A4692568363%3Bsource%3Alazada-search-voucher%3Bsn%3A5fad1dbbb360b902c6bc33664e4191b8%3BunionTrace%3A2101409017041239374041715e9add%3BoriginPrice%3A65000%3BvoucherPrice%3A65000%3BdisplayPrice%3A65000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704123937788&ratingscore=4.944444444444445&request_id=5fad1dbbb360b902c6bc33664e4191b8&review=36&sale=162&search=1&source=search&spm=a2o4n.searchlist.list.11&stock=2,GiHat
434,lazada,database/product/image435.png,"Branded Nike Hats for Men and Women, Exported Products, Soft Fabric Vertical Form",Hats,Unisex,65,White,Cotton,Short,Freesize,50%,162,36,"4,9",https://www.lazada.vn/products/mu-non-nike-hang-hieu-nam-nu-hang-xuat-vai-mem-form-dung-hot-trend-i1256626100-s4692568363.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1256626100%253Bsrc%253ALazadaMainSrp%253Brn%253A5fad1dbbb360b902c6bc33664e4191b8%253Bregion%253Avn%253Bsku%253A1256626100_VNAMZ%253Bprice%253A65000%253Bclient%253Adesktop%253Bsupplier_id%253A200166006012%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1256626100%253Bsku_id%253A4692568363%253Bshop_id%253A1907137&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=6.5E%204&priceCompare=skuId%3A4692568363%3Bsource%3Alazada-search-voucher%3Bsn%3A5fad1dbbb360b902c6bc33664e4191b8%3BunionTrace%3A2101409017041239374041715e9add%3BoriginPrice%3A65000%3BvoucherPrice%3A65000%3BdisplayPrice%3A65000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704123937788&ratingscore=4.944444444444445&request_id=5fad1dbbb360b902c6bc33664e4191b8&review=36&sale=162&search=1&source=search&spm=a2o4n.searchlist.list.11&stock=3,GiHat
435,lazada,database/product/image436.png,"Nike baseball cap - High quality fashion men's and women's baseball cap, genuine full box, ulzzang style Capstore",Hats,Unisex,59,White,Cotton,Short,Freesize,41%,49,17,"4,9",https://www.lazada.vn/products/non-luoi-trai-nike-mu-ket-nam-nu-thoi-trang-cao-cap-trang-chinh-hang-full-box-phong-cach-ulzzang-capstore-i2237114354-s10743062539.html?,Cap Store Vietnam
436,lazada,database/product/image438.png,"Nike baseball cap - High quality fashion men's and women's baseball cap, genuine full box, ulzzang style Capstore",Hats,Unisex,59,Black,Cotton,Short,Freesize,41%,49,17,"4,9",https://www.lazada.vn/products/non-luoi-trai-nike-mu-ket-nam-nu-thoi-trang-cao-cap-trang-chinh-hang-full-box-phong-cach-ulzzang-capstore-i2237114354-s10743062539.html?,Cap Store Vietnam
437,lazada,database/product/image439.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Black,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=1,Hats for Men and Women
438,lazada,database/product/image440.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,White,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=2,Hats for Men and Women
439,lazada,database/product/image441.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Green,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=3,Hats for Men and Women
440,lazada,database/product/image442.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Red,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=4,Hats for Men and Women
441,lazada,database/product/image443.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Yellow,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=5,Hats for Men and Women
442,lazada,database/product/image444.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Orange,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=6,Hats for Men and Women
443,lazada,database/product/image445.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Light Blue,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=7,Hats for Men and Women
444,lazada,database/product/image446.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Light Pink,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=8,Hats for Men and Women
445,lazada,database/product/image447.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Dark Pink,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=9,Hats for Men and Women
446,lazada,database/product/image448.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Dark Blue,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=10,Hats for Men and Women
447,lazada,database/product/image449.png,"Half-head baseball cap for men and women in NK=, Unisex tennis cap with elastic buckle to adjust head circumference",Hats,Unisex,25,Purple,Cotton,Short,Freesize,44%,114,21,"4,8",https://www.lazada.vn/products/non-luoi-trai-nua-dau-nam-nu-in-nk-mu-ket-tennis-unisex-co-khoa-chun-dieu-chinh-vong-dau-i1521165941-s11644883806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253An%2525C3%2525B3n%252Bnike%253Bnid%253A1521165941%253Bsrc%253ALazadaMainSrp%253Brn%253A48348b46dc89d5d11f6c082e8b2ff3d7%253Bregion%253Avn%253Bsku%253A1521165941_VNAMZ%253Bprice%253A25000%253Bclient%253Adesktop%253Bsupplier_id%253A100223132%253Bbiz_source%253Ah5_internal%253Bslot%253A1%253Butlog_bucket_id%253A470687%253Basc_category_id%253A7903%253Bitem_id%253A1521165941%253Bsku_id%253A11644883806%253Bshop_id%253A214795&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=2.5E%204&priceCompare=skuId%3A11644883806%3Bsource%3Alazada-search-voucher%3Bsn%3A48348b46dc89d5d11f6c082e8b2ff3d7%3BunionTrace%3A21010ad017041248727565129e6e41%3BoriginPrice%3A25000%3BvoucherPrice%3A25000%3BdisplayPrice%3A25000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704124873187&ratingscore=4.8&request_id=48348b46dc89d5d11f6c082e8b2ff3d7&review=20&sale=114&search=1&source=search&spm=a2o4n.searchlist.list.24&stock=11,Hats for Men and Women
448,lazada,database/product/image450.png,"[HCM]Alan walker men's and women's jackets, super cheap original price at CNV factory",Hoodies & Sweatshirts,Unisex,65,Black,Cotton,Long,"S, M, L, XL",27%,3.014,401,"4,4",https://www.lazada.vn/products/hcmao-khoac-nam-nu-alan-walker-gia-goc-sieu-re-tai-xuong-cnv-i165168247-s180792574.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253A%2525C3%2525A1o%252Bkho%2525C3%2525A1c%252Balan%252Bwalker%253Bnid%253A165168247%253Bsrc%253ALazadaMainSrp%253Brn%253A8dd124827ddfb4cb20b4dde3ca137697%253Bregion%253Avn%253Bsku%253AOE680FAAANEZFCVNAMZ%253Bprice%253A65000%253Bclient%253Adesktop%253Bsupplier_id%253A100128121%253Bbiz_source%253Ah5_internal%253Bslot%253A0%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6424%253Bitem_id%253A165168247%253Bsku_id%253A180792574%253Bshop_id%253A9947&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=6.5E%204&priceCompare=skuId%3A180792574%3Bsource%3Alazada-search-voucher%3Bsn%3A8dd124827ddfb4cb20b4dde3ca137697%3BunionTrace%3A2101781c17041652855865585e1e62%3BoriginPrice%3A65000%3BvoucherPrice%3A65000%3BdisplayPrice%3A65000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704165285999&ratingscore=4.371571072319202&request_id=8dd124827ddfb4cb20b4dde3ca137697&review=401&sale=3014&search=1&source=search&spm=a2o4n.searchlist.list.i41.42324138Vgg117&stock=1,WHOLESALE WAREHOUSES ORIGINAL PRICES
